Invoice,Whs,EventDate,EventType,Div,SplitVendors,ItemorServiceDescription,ItemDept,DoorCount,MembersSampled,UnitsPurchased,UnitsSold,UnitCost,UnitTax,ProductChargeplusTax,LaborCharge,SupplyCharge,LaborandSupplyTax,EnhancementMiscOther,Total
I-996384,Whs-320,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,3222,0,10,19,9.79,0,97.9,163,8.5,0,0,269.4
I-996384,Whs-321,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,2655,0,9,21,9.79,0,88.11,163,8.5,0,14.89,274.5
I-996384,Whs-322,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,3094,0,12,29,9.79,0,117.48,163,8.5,0,11.99,300.97
I-996384,Whs-334,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,1888,0,7,12,9.79,0,68.53,163,8.5,0,0,240.03
I-996384,Whs-323,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,2766,0,8,10,9.79,0,78.32,163,8.5,0,0,249.82
I-996384,Whs-324,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,2539,0,12,22,9.79,5.29,122.77,163,8.5,0,0,294.27
I-996384,Whs-325,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,3069,0,14,30,9.79,0,137.06,163,8.5,0,14.89,323.45
I-996384,Whs-326,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,1412,0,7,22,9.79,0,68.53,163,8.5,0,0,240.03
I-996384,Whs-327,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,2376,0,11,43,9.79,0,107.69,163,8.5,0,0,279.19
I-996384,Whs-336,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,1801,0,7,3,9.79,2.06,70.59,163,8.5,0,0,242.09
I-996384,Whs-328,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,2380,0,11,14,9.79,0,107.69,163,8.5,0,11.99,291.18
I-996384,Whs-329,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,2234,0,8,30,9.79,0,78.32,163,8.5,0,0,249.82
I-996384,Whs-330,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,1460,0,7,24,9.79,5.14,73.67,163,8.5,0,0,245.17
I-996384,Whs-331,2020-02-27,Regular,F,NA,Cinnamon and Apple Buns,Dept-02,1180,0,6,10,9.99,0,59.94,163,8.5,0,0,231.44
I-996384,Whs-417,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,4170,0,10,31,10.59,0,105.9,163,8.5,0,11.99,289.39
I-996384,Whs-464,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,4801,0,8,25,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-465,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2904,0,10,32,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-418,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3940,0,11,43,10.59,0,116.49,163,8.5,0,14.79,302.78000000000003
I-996384,Whs-419,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3519,0,10,24,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-420,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2180,0,7,26,10.59,0,74.13,163,8.5,0,0,245.63
I-996384,Whs-421,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,4404,0,9,44,10.59,0,95.31,163,8.5,0,0,266.81
I-996384,Whs-422,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3636,0,11,34,10.59,0,116.49,163,8.5,0,14.79,302.78000000000003
I-996384,Whs-423,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2586,0,8,21,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-424,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3157,0,8,33,10.59,0,84.72,163,8.5,0,14.79,271.01000000000005
I-996384,Whs-425,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2715,0,10,31,10.59,2.11,108.01,163,8.5,0,0,279.51
I-996384,Whs-466,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2509,0,8,22,10.59,2.54,87.26,163,8.5,0,12.35,271.11
I-996384,Whs-426,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2828,0,10,30,10.59,2.12,108.02,163,8.5,0,22.42,301.94
I-996384,Whs-64,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2958,0,7,45,10.59,1.85,75.98,163,8.5,0,0,247.48
I-996384,Whs-65,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2137,0,7,28,10.59,0,74.13,163,8.5,0,0,245.63
I-996384,Whs-66,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,5660,0,15,61,10.59,3.97,162.82,163,8.5,0,0,334.32
I-996384,Whs-67,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,4105,0,10,29,10.59,2.65,108.55,163,8.5,0,0,280.05
I-996384,Whs-68,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2636,0,11,38,10.59,0,116.49,163,8.5,0,0,287.99
I-996384,Whs-69,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2616,0,7,31,10.59,0,74.13,163,8.5,0,0,245.63
I-996384,Whs-70,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,4564,0,15,53,10.59,0,158.85,163,8.5,0,0,330.35
I-996384,Whs-71,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3212,0,8,21,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-72,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,4822,0,10,37,10.59,2.65,108.55,163,8.5,0,0,280.05
I-996384,Whs-73,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2736,0,12,49,10.59,0,127.08,163,8.5,0,0,298.58
I-996384,Whs-74,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3456,0,12,43,10.59,3.18,130.26,163,8.5,0,0,301.76
I-996384,Whs-181,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,5973,0,12,69,10.59,0,127.08,163,8.5,0,0,298.58
I-996384,Whs-75,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3638,0,15,68,10.59,0,158.85,163,8.5,0,0,330.35
I-996384,Whs-76,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3745,0,10,35,10.59,2.65,108.55,163,8.5,0,0,280.05
I-996384,Whs-182,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3071,0,14,48,10.59,0,148.26,163,8.5,0,0,319.76
I-996384,Whs-77,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2650,0,6,13,10.59,1.59,65.13,163,8.5,0,0,236.63
I-996384,Whs-78,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3101,0,10,23,10.59,2.65,108.55,163,8.5,0,0,280.05
I-996384,Whs-79,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3740,0,16,67,10.59,0,169.44,163,8.5,0,0,340.94
I-996384,Whs-80,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3626,0,10,34,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-189,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2732,0,10,37,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-81,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3843,0,9,32,10.59,0,95.31,163,8.5,0,0,266.81
I-996384,Whs-139,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2042,0,6,28,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-183,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3279,0,8,36,10.59,0,84.72,163,8.5,0,14.79,271.01000000000005
I-996384,Whs-82,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2472,0,9,41,10.59,2.38,97.69,163,8.5,0,0,269.19
I-996384,Whs-83,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2917,0,5,44,10.59,0,52.95,163,8.5,0,0,224.45
I-996384,Whs-460,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3113,0,7,18,10.59,1.48,75.61,163,8.5,0,15.19,262.3
I-996384,Whs-137,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2403,0,11,27,10.59,0,116.49,163,8.5,0,0,287.99
I-996384,Whs-84,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3119,0,10,53,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-85,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1474,0,6,17,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-86,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3637,0,11,52,10.59,0,116.49,163,8.5,10.8903,0,298.8803
I-996384,Whs-87,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,4039,0,10,30,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-248,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,4557,0,10,49,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-88,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2138,0,8,19,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-89,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2444,0,10,19,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-90,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3995,0,11,38,10.59,0,116.49,163,8.5,0,19.99,307.98
I-996384,Whs-91,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3290,0,12,34,10.59,0,127.08,163,8.5,10.8903,0,309.4703
I-996384,Whs-92,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2250,0,8,35,10.59,0,84.72,163,8.5,10.8903,19.99,287.1003
I-996384,Whs-93,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3258,0,10,33,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-94,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3041,0,8,37,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-95,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,4933,0,11,70,10.59,0,116.49,163,8.5,0,19.99,307.98
I-996384,Whs-190,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2207,0,10,22,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-98,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3140,0,11,49,10.59,0,116.49,163,8.5,0,0,287.99
I-996384,Whs-99,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3445,0,10,29,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-100,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3247,0,12,50,10.59,0,127.08,163,8.5,0,0,298.58
I-996384,Whs-101,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,4195,0,14,47,10.59,0,148.26,163,8.5,0,0,319.76
I-996384,Whs-102,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3639,0,11,37,10.59,0,116.49,163,8.5,10.8903,0,298.8803
I-996384,Whs-103,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1877,0,5,19,10.59,0,52.95,163,8.5,0,0,224.45
I-996384,Whs-104,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2605,0,6,15,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-105,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2912,0,9,20,10.59,0,95.31,163,8.5,0,5.97,272.78000000000003
I-996384,Whs-106,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2900,0,8,38,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-107,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2958,0,9,71,10.59,0,95.31,163,8.5,0,0,266.81
I-996384,Whs-108,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3403,0,8,28,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-109,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2593,0,8,19,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-110,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1992,0,10,25,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-111,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3297,0,8,23,10.59,2.12,86.84,163,8.5,0,0,258.34000000000003
I-996384,Whs-473,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,1545,0,10,31,10.79,1.08,108.98,163,8.5,6.86,15.14,302.48
I-996384,Whs-427,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3707,0,8,28,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-112,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3393,0,11,38,10.59,2.91,119.4,163,8.5,0,0,290.9
I-996384,Whs-429,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3490,0,10,49,10.59,2.12,108.02,163,8.5,0,0,279.52
I-996384,Whs-113,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2540,0,10,30,10.59,2.65,108.55,163,8.5,0,0,280.05
I-996384,Whs-467,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,4703,0,7,22,10.59,0,74.13,163,8.5,0,14.79,260.42
I-996384,Whs-430,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,4041,0,10,18,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-431,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2084,0,6,29,10.59,4.61,68.15,163,8.5,0,12.43,252.08
I-996384,Whs-432,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2264,0,5,15,10.59,3.84,56.79,163,8.5,0,0,228.29
I-996384,Whs-433,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,5666,0,12,36,10.59,0,127.08,163,8.5,0,0,298.58
I-996384,Whs-434,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2610,0,6,27,10.59,5.72,69.26,163,8.5,0,0,240.76
I-996384,Whs-435,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,4086,0,12,35,10.59,0,127.08,163,8.5,0,0,298.58
I-996384,Whs-436,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2767,0,12,26,10.59,0,127.08,163,8.5,0,11.99,310.57
I-996384,Whs-437,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2997,0,5,21,10.59,1.06,54.01,163,8.5,0,12.23,237.73999999999998
I-996384,Whs-468,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3900,0,8,28,10.59,1.27,85.99,163,8.5,0,0,257.49
I-996384,Whs-461,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2462,0,6,25,10.59,1.27,64.81,163,8.5,0,15.19,251.5
I-996384,Whs-438,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2085,0,4,13,10.59,3.82,46.18,163,8.5,0,0,217.68
I-996384,Whs-439,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3742,0,15,49,10.79,1.62,163.47,163,8.5,6.86,12.82,354.65
I-996384,Whs-440,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2393,0,9,22,10.79,0.97,98.08,163,8.5,6.86,12.82,289.26
I-996384,Whs-441,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3277,0,12,46,10.79,1.29,130.77,163,8.5,6.86,12.82,321.95
I-996384,Whs-442,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2472,0,8,21,10.59,1.69,86.41,163,8.5,0,0,257.90999999999997
I-996384,Whs-443,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3190,0,6,20,10.59,1.27,64.81,163,8.5,0,15.19,251.5
I-996384,Whs-444,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3016,0,7,20,10.59,5.37,79.5,163,8.5,0,12.43,263.43
I-996384,Whs-445,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3218,0,8,28,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-114,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2520,0,9,28,10.59,2.38,97.69,163,8.5,0,11.26,280.45
I-996384,Whs-446,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,1843,0,6,22,10.59,4.61,68.15,163,8.5,0,0,239.65
I-996384,Whs-447,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2488,0,8,10,10.59,1.69,86.41,163,8.5,0,12.23,270.14
I-996384,Whs-115,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1827,0,10,26,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-116,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3324,0,13,64,10.59,0,137.67,163,8.5,0,0,309.16999999999996
I-996384,Whs-471,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3323,0,6,16,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-449,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2822,0,8,11,10.59,2.54,87.26,163,8.5,0,0,258.76
I-996384,Whs-117,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1854,0,6,31,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-118,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2587,0,8,35,10.59,0,84.72,163,8.5,10.8903,0,267.1103
I-996384,Whs-119,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1686,0,8,26,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-120,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3582,0,11,43,10.59,0,116.49,163,8.5,0,0,287.99
I-996384,Whs-462,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3071,0,6,17,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-450,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,1673,0,5,16,10.59,0,52.95,163,8.5,0,0,224.45
I-996384,Whs-451,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,1677,0,6,18,10.59,6.35,69.89,163,8.5,0,0,241.39
I-996384,Whs-452,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,3326,0,10,42,10.59,0,105.9,163,8.5,0,0,277.4
I-996384,Whs-121,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1640,0,9,26,10.59,0,95.31,163,8.5,0,0,266.81
I-996384,Whs-463,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2147,0,6,17,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-122,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1996,0,6,23,10.59,0,63.54,163,8.5,0,0,235.04
I-997362,Whs-191,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2162,300,11,32,10.59,0,116.49,163,8.5,0,26.99,314.98
I-996384,Whs-125,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1906,0,6,43,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-453,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2412,0,7,35,10.59,2.23,76.36,163,8.5,0,0,247.86
I-996384,Whs-454,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2102,0,5,9,10.59,1.59,54.54,163,8.5,0,0,226.04
I-996384,Whs-126,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3637,0,7,27,10.59,1.85,75.98,163,8.5,0,0,247.48
I-996384,Whs-127,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2875,0,12,25,10.59,0,127.08,163,8.5,0,0,298.58
I-996384,Whs-455,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,1890,0,6,14,10.59,2.54,66.08,163,8.5,0,0,237.58
I-996384,Whs-128,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2039,0,8,39,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-129,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2228,0,6,21,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-130,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2255,0,6,25,10.59,1.59,65.13,163,8.5,0,0,236.63
I-996384,Whs-456,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,2688,0,8,36,10.59,6.14,90.86,163,8.5,0,15.97,278.33000000000004
I-996384,Whs-131,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,3196,0,5,20,10.59,0,52.95,163,8.5,0,0,224.45
I-996384,Whs-184,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,5076,0,8,39,10.59,0,84.72,163,8.5,0,14.79,271.01000000000005
I-996384,Whs-132,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,2231,0,8,34,10.59,0,84.72,163,8.5,0,0,256.22
I-996384,Whs-458,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,1844,0,9,33,10.59,2.86,98.17,163,8.5,0,12.35,282.02000000000004
I-996384,Whs-251,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1256,0,6,15,10.59,0,63.54,163,8.5,0,0,235.04
I-996384,Whs-413,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1756,0,4,11,10.59,1.06,43.42,163,8.5,0,0,214.92
I-996384,Whs-472,2020-02-27,Regular,H,NA,Apple Scones,Dept-01,1222,0,6,15,10.59,6.35,69.89,163,8.5,0,16.38,257.77
I-996384,Whs-187,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1198,0,5,22,10.59,0,52.95,163,8.5,0,0,224.45
I-996384,Whs-135,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,1756,0,10,26,10.59,0,105.9,163,8.5,10.8903,0,288.2903
I-996384,Whs-136,2020-02-27,Regular,B,NA,Apple Scones,Dept-01,4386,0,11,44,10.59,0,116.49,163,8.5,0,29.58,317.57
I-996384,Whs-146,2020-02-27,Regular,C,NA,Cinnamon and Apple Biscuits,Dept-02,0,0,12,32,9.99,0,119.88,136,7,0,0,262.88
I-996384,Whs-193,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4277,0,14,22,13.59,0,190.26,129.2,8.5,0,0,327.96
I-996384,Whs-194,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3235,0,14,39,13.59,0,190.26,163,8.5,0,0,361.76
I-996384,Whs-195,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,5227,0,13,49,13.59,0,176.67,81.5,8.5,0,0,266.66999999999996
I-996384,Whs-196,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4208,0,16,37,13.59,0,217.44,156.4,8.5,0,0,382.34
I-996384,Whs-197,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,5865,0,18,56,13.99,10.49,262.31,163,8.5,16.9328,0,450.7428
I-996384,Whs-459,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4320,0,16,41,13.99,10.55,234.39,163,8.5,17.7903,0,423.6803
I-996384,Whs-198,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4443,0,22,39,13.59,0,298.98,163,8.5,0,0,470.48
I-996384,Whs-200,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3256,0,17,51,13.59,0,231.03,163,8.5,0,0,402.53
I-996384,Whs-201,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4902,0,18,36,13.59,0,244.62,163,8.5,0,14.89,431.01
I-996384,Whs-305,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4055,0,12,18,13.99,6.99,174.87,163,8.5,13.5752,0,359.9452
I-996384,Whs-202,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,5322,0,20,52,13.59,0,271.8,163,8.5,0,9.99,453.29
I-996384,Whs-203,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,5332,0,12,24,13.59,0,163.08,163,8.5,0,0,334.58000000000004
I-996384,Whs-341,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3072,0,14,26,13.59,0,190.26,163,8.5,0,0,361.76
I-996384,Whs-204,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4027,0,18,33,13.59,0,244.62,163,8.5,0,9.99,426.11
I-996384,Whs-205,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,5046,0,14,37,13.59,0,190.26,163,8.5,0,9.99,371.75
I-996384,Whs-206,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4387,0,18,37,13.59,0,244.62,163,8.5,0,14.89,431.01
I-996384,Whs-207,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,6419,0,12,25,13.59,0,163.08,163,8.5,0,0,334.58000000000004
I-996384,Whs-209,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4866,0,28,59,13.59,0,380.52,163,8.5,0,9.99,562.01
I-996384,Whs-210,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,6145,0,14,43,13.59,0,190.26,163,8.5,0,0,361.76
I-996384,Whs-211,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3831,0,20,41,13.59,0,271.8,163,8.5,0,0,443.3
I-996384,Whs-212,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3702,0,28,79,13.59,0,380.52,163,8.5,0,0,552.02
I-996384,Whs-213,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3162,0,14,39,13.59,0,190.26,163,8.5,0,0,361.76
I-996384,Whs-214,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3814,0,20,25,13.59,0,271.8,163,8.5,0,0,443.3
I-996384,Whs-215,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4237,0,20,49,13.59,0,271.8,163,8.5,0,0,443.3
I-996384,Whs-216,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4573,0,15,31,13.59,0,203.85,163,8.5,0,0,375.35
I-996384,Whs-217,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3849,0,18,32,13.59,0,244.62,163,8.5,0,9.99,426.11
I-996384,Whs-219,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,5655,0,25,56,13.59,0,339.75,163,8.5,0,14.89,526.14
I-996384,Whs-220,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4500,0,21,33,13.59,0,285.39,163,8.5,0,9.99,466.88
I-996384,Whs-221,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,6482,0,28,84,13.59,0,380.52,163,8.5,0,0,552.02
I-996384,Whs-222,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,5598,0,19,43,13.99,12.53,278.34,163,8.5,19.679,0,469.519
I-996384,Whs-224,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,4546,0,22,35,13.59,0,298.98,163,8.5,0,9.99,480.47
I-996384,Whs-225,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3334,0,16,43,13.99,9.33,233.17,163,8.5,15.8136,0,420.4836
I-996384,Whs-226,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,3412,0,18,39,13.59,0,244.62,163,8.5,0,14.89,431.01
I-996384,Whs-227,2020-02-27,Regular,D,NA,Apple and Cinnamon Bread,Dept-02,5832,0,14,47,13.59,0,190.26,163,8.5,0,0,361.76
